,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,door,refrigerator,bathtub,shirt,bib,pants,sock,glove,blanket,pillow,towel,napkin,toy,tray,box,book,paper,hat,spoon,crayon,balloon,ball,egg,orange,apple,plant,plate,bowl,bottle,cup,bucket,can
hair,0.0,0.728750467300415,0.7723313570022583,0.8691911697387695,0.8640130162239075,1.2052749395370483,1.0549474954605103,0.9608935713768005,0.9136597514152527,0.8847039937973022,0.8482170701026917,0.9670546650886536,0.9734764695167542,0.9247828125953674,0.6064491271972656,0.7502340078353882,0.662970244884491,1.0396279096603394,1.0502301454544067,0.8994051218032837,1.067369818687439,1.1177141666412354,1.184647798538208,1.1103404760360718,1.1507198810577393,1.0923583507537842,1.0125253200531006,0.9485538005828857,0.8534640073776245,1.2813951969146729,1.2059195041656494,1.1360337734222412,1.171057105064392,1.099729061126709,1.1148041486740112,1.1563011407852173,1.0435335636138916,1.1552834510803223,1.2725967168807983,1.1486631631851196,1.3024542331695557,1.3443787097930908,1.1678270101547241
arm,0.728750467300415,0.0,0.43236613273620605,0.7658112049102783,0.8128872513771057,1.1459115743637085,0.9969709515571594,0.8237920999526978,0.8334448933601379,0.7421942353248596,0.8180669546127319,0.9320822358131409,0.9000303745269775,0.8060150146484375,0.5296871066093445,0.663286030292511,0.6595511436462402,0.5680907368659973,0.7832447290420532,0.8100050687789917,0.8894308805465698,0.9343399405479431,0.9201257228851318,1.0518609285354614,1.030737042427063,1.0139456987380981,0.9635047316551208,0.8101464509963989,1.3038886785507202,1.262990951538086,1.2388241291046143,1.2188365459442139,1.3020333051681519,1.1922767162322998,1.1699352264404297,1.267953634262085,1.1381242275238037,1.1470561027526855,1.2222354412078857,1.1192251443862915,1.1650828123092651,1.2732517719268799,1.0555049180984497
hand,0.7723313570022583,0.43236613273620605,0.0,0.3381052017211914,0.43508827686309814,1.2754377126693726,1.1670794486999512,1.0893138647079468,1.0861815214157104,1.055539846420288,1.0399503707885742,1.0804486274719238,1.156690239906311,1.031747817993164,0.8438241481781006,0.8872424364089966,0.9488077163696289,0.5608466267585754,0.6289442777633667,1.036016583442688,1.086401104927063,1.0661507844924927,1.0092991590499878,0.9940104484558105,1.06368088722229,1.1233444213867188,0.9636335372924805,0.8561598658561707,1.1461896896362305,1.1675121784210205,1.0993714332580566,1.1005085706710815,1.1543108224868774,1.0190569162368774,1.033007025718689,1.052022933959961,1.1626287698745728,1.1251798868179321,1.1469650268554688,1.1179300546646118,1.1339576244354248,1.265958309173584,1.2119841575622559
finger,0.8691911697387695,0.7658112049102783,0.3381052017211914,0.0,0.12541460990905762,1.1463489532470703,1.257894515991211,1.4038655757904053,1.3167599439620972,1.3265142440795898,1.2172222137451172,1.1740188598632812,1.3417737483978271,1.2516618967056274,1.0319206714630127,1.186827301979065,1.0725955963134766,0.6747958660125732,0.8593073487281799,1.3161503076553345,1.1923699378967285,1.1809604167938232,1.0769423246383667,1.249744176864624,1.4325313568115234,1.349586009979248,1.2261619567871094,1.1450440883636475,0.8525221347808838,0.9338527917861938,0.5867469310760498,0.8938391208648682,0.8215107917785645,0.5980848670005798,0.8127090930938721,0.6871281862258911,1.1456565856933594,1.1688899993896484,1.223654866218567,1.0752713680267334,1.0697225332260132,1.2654485702514648,1.1508653163909912
toe,0.8640130162239075,0.8128872513771057,0.43508827686309814,0.12541460990905762,0.0,1.1409589052200317,1.25380539894104,1.4137904644012451,1.283377766609192,1.2876343727111816,1.252636194229126,1.1897276639938354,1.3438849449157715,1.2538831233978271,1.0430930852890015,1.1736806631088257,1.0437345504760742,0.5601435303688049,0.8714221715927124,1.2875407934188843,1.1679295301437378,1.1756634712219238,1.117570400238037,1.2402143478393555,1.4571819305419922,1.346553921699524,1.2316992282867432,1.235072374343872,0.825279712677002,0.9556179046630859,0.6960628032684326,0.9123201370239258,0.8227475881576538,0.644628643989563,0.8522014021873474,0.7189726829528809,1.1280964612960815,1.2065281867980957,1.2157703638076782,1.092136025428772,1.0779037475585938,1.223641276359558,1.185844898223877
lamp,1.2052749395370483,1.1459115743637085,1.2754377126693726,1.1463489532470703,1.1409589052200317,0.0,0.7719425559043884,0.9728769063949585,1.0660243034362793,1.085088849067688,0.7685449719429016,0.7218684554100037,0.8915219902992249,0.9625396132469177,1.2042758464813232,1.2646090984344482,1.293685793876648,1.2159950733184814,1.19674551486969,1.1660680770874023,0.9585760235786438,0.9310206174850464,0.8877453207969666,1.118836760520935,1.1274244785308838,1.0760141611099243,1.1540826559066772,1.0650999546051025,0.8644759058952332,0.7559219002723694,0.9086079597473145,0.8518092036247253,0.781903862953186,0.8578493595123291,0.9931774735450745,0.9737348556518555,0.7525591850280762,0.9505206942558289,0.8231809139251709,0.8376027345657349,0.709361732006073,0.8310844898223877,0.7678768634796143
chair,1.0549474954605103,0.9969709515571594,1.1670794486999512,1.257894515991211,1.25380539894104,0.7719425559043884,0.0,0.43754518032073975,0.5164860486984253,0.6965882778167725,0.6223478317260742,0.6491166353225708,0.6624188423156738,0.8759438991546631,0.9521691203117371,1.089288592338562,0.9150708913803101,1.0955283641815186,1.154323697090149,0.8334400653839111,0.7806664705276489,0.9047917127609253,0.9860569834709167,0.9672402739524841,0.8584326505661011,0.8687188625335693,0.995891273021698,1.0639430284500122,1.093989372253418,1.028149127960205,1.2314969301223755,1.1907888650894165,1.2614691257476807,1.335768699645996,1.3242261409759521,1.3213266134262085,0.8536586761474609,1.0900139808654785,0.9785911440849304,1.051052451133728,0.9298238754272461,0.8536397218704224,0.8145151734352112
table,0.9608935713768005,0.8237920999526978,1.0893138647079468,1.4038655757904053,1.4137904644012451,0.9728769063949585,0.43754518032073975,0.0,0.49067825078964233,0.5232903361320496,0.5492085814476013,0.7164242267608643,0.5803727507591248,0.5471963286399841,0.7658858299255371,0.8619487285614014,0.7904881834983826,1.107565999031067,1.2203798294067383,0.7082849740982056,0.9519526958465576,1.0407302379608154,1.0408415794372559,0.8590322732925415,0.5315252542495728,0.7266734838485718,0.8316320180892944,0.7756446599960327,1.3418623208999634,1.2300167083740234,1.449436068534851,1.2108625173568726,1.3239057064056396,1.3722145557403564,1.2928462028503418,1.362018346786499,0.9840670824050903,0.7392029762268066,0.8614997267723083,1.039942741394043,0.993098795413971,0.9539248943328857,0.8694247603416443
couch,0.9136597514152527,0.8334448933601379,1.0861815214157104,1.3167599439620972,1.283377766609192,1.0660243034362793,0.5164860486984253,0.49067825078964233,0.0,0.27720147371292114,0.6211497783660889,0.6734564304351807,0.6353027820587158,0.6979937553405762,0.748425304889679,0.7969951629638672,0.6531792879104614,0.9465048909187317,1.0752649307250977,0.37764883041381836,0.40582334995269775,0.7076492309570312,0.9299678802490234,0.9358929395675659,0.779464602470398,0.7363288402557373,0.8958476185798645,0.8646851778030396,1.2543401718139648,1.393317461013794,1.4205915927886963,1.2361242771148682,1.3244043588638306,1.3996859788894653,1.3623754978179932,1.3973219394683838,1.0016281604766846,1.164498209953308,1.132655382156372,1.1985647678375244,1.184647560119629,1.0677111148834229,0.9521229863166809
bed,0.8847039937973022,0.7421942353248596,1.055539846420288,1.3265142440795898,1.2876343727111816,1.085088849067688,0.6965882778167725,0.5232903361320496,0.27720147371292114,0.0,0.6018359065055847,0.7116846442222595,0.688374400138855,0.5956723093986511,0.6668103933334351,0.6280525326728821,0.6513310670852661,0.9135855436325073,1.0107710361480713,0.13916528224945068,0.3464975953102112,0.6744968891143799,0.8969124555587769,0.9115391969680786,0.7118148803710938,0.7959753274917603,0.7912964820861816,0.8432211875915527,1.262514591217041,1.3710517883300781,1.4307934045791626,1.2862937450408936,1.3548531532287598,1.410325527191162,1.3929786682128906,1.4253679513931274,1.0619324445724487,1.0741991996765137,1.130833387374878,1.2323832511901855,1.2433487176895142,1.1293758153915405,1.006998896598816
