,hair,arm,hand,finger,toe,lamp,chair,table,couch,bed,window,shirt,bib,blanket,pillow,towel,napkin,toy,box,book,hat,crayon,ball,plant,plate,bowl,bottle,cup,bucket
hair,0.0,0.7964346408843994,0.7885409593582153,0.8185603618621826,0.8658609986305237,1.1780178546905518,0.9828479290008545,0.9011836051940918,0.9393248558044434,0.9157390594482422,0.9541175961494446,0.7193228006362915,0.744297981262207,0.8743355870246887,1.128784418106079,1.1213748455047607,1.2677252292633057,1.0640592575073242,1.117382287979126,1.0910377502441406,0.9140419960021973,1.1895534992218018,1.1270601749420166,1.0393637418746948,1.2306945323944092,1.2715238332748413,1.154487133026123,1.3123878240585327,1.2662642002105713
arm,0.7964346408843994,0.0,0.538368284702301,0.7696329951286316,0.8583298921585083,1.1959824562072754,0.9921953082084656,0.8881383538246155,0.8097136616706848,0.8285592794418335,0.998691737651825,0.6586683988571167,0.6128100156784058,0.8465554714202881,0.9210863709449768,0.9754843711853027,1.0334035158157349,0.9854791164398193,0.89565509557724,1.0649185180664062,1.327601432800293,1.186950445175171,1.2273355722427368,1.198203682899475,1.1449556350708008,1.1856980323791504,1.1221730709075928,1.202773094177246,1.1393394470214844
hand,0.7885409593582153,0.538368284702301,0.0,0.2353479266166687,0.424912691116333,1.2675803899765015,1.1329342126846313,1.0776463747024536,1.0838828086853027,1.092847466468811,1.0709404945373535,0.9231991171836853,0.8591060638427734,1.0476998090744019,1.0868785381317139,1.1156443357467651,1.0305143594741821,0.9249518513679504,1.12687349319458,1.0600162744522095,1.124570369720459,1.056452989578247,1.082194209098816,1.0680583715438843,1.0771358013153076,1.0770163536071777,1.091004729270935,1.1279858350753784,1.2037115097045898
finger,0.8185603618621826,0.7696329951286316,0.2353479266166687,0.0,0.20648998022079468,1.2476491928100586,1.2150477170944214,1.2749831676483154,1.2435247898101807,1.2800147533416748,1.1115096807479858,1.0751972198486328,1.070941686630249,1.2175430059432983,1.1786972284317017,1.160388708114624,1.1157467365264893,1.1531633138656616,1.3136956691741943,1.0966787338256836,0.9203254580497742,0.7432506084442139,0.9539316892623901,0.983251690864563,1.1157418489456177,1.1850773096084595,0.9947322010993958,1.102995753288269,1.225872278213501
toe,0.8658609986305237,0.8583298921585083,0.424912691116333,0.20648998022079468,0.0,1.1585551500320435,1.1837602853775024,1.2994955778121948,1.281005859375,1.3322737216949463,1.090638279914856,1.149146318435669,1.1318448781967163,1.2652928829193115,1.169901728630066,1.109276533126831,1.0717576742172241,1.133037805557251,1.3208906650543213,1.0967148542404175,0.7901931405067444,0.7462005615234375,0.8356133103370667,0.9088172912597656,1.0758181810379028,1.1761393547058105,0.9039012789726257,1.0423721075057983,1.1269972324371338
lamp,1.1780178546905518,1.1959824562072754,1.2675803899765015,1.2476491928100586,1.1585551500320435,0.0,0.83559250831604,0.913256049156189,1.0144035816192627,1.0443099737167358,0.6871671676635742,1.1457798480987549,1.208545446395874,1.0421922206878662,0.9592278599739075,0.9536046385765076,0.8995257616043091,1.122652292251587,1.0490468740463257,0.9573388695716858,0.8365144729614258,0.9943428039550781,0.8059873580932617,0.8969947099685669,0.8957158327102661,0.7602012157440186,0.8812472820281982,0.8107131719589233,0.8380753397941589
chair,0.9828479290008545,0.9921953082084656,1.1329342126846313,1.2150477170944214,1.1837602853775024,0.83559250831604,0.0,0.1966031789779663,0.47389233112335205,0.6457214951515198,0.7377376556396484,0.8975895047187805,0.941095232963562,0.6866358518600464,0.762272834777832,0.8063973784446716,1.0201653242111206,0.9268090724945068,0.8478646278381348,0.8831694722175598,0.9597790837287903,1.204586148262024,1.1202495098114014,1.0459396839141846,1.1595730781555176,1.1385685205459595,1.0973362922668457,1.1004999876022339,0.8263030648231506
table,0.9011836051940918,0.8881383538246155,1.0776463747024536,1.2749831676483154,1.2994955778121948,0.913256049156189,0.1966031789779663,0.0,0.493771493434906,0.5077633857727051,0.766674280166626,0.8032093048095703,0.8260625600814819,0.6184412240982056,0.8832361698150635,0.9434542059898376,1.0835235118865967,0.8684753775596619,0.7631559371948242,0.8885794281959534,1.1837317943572998,1.310962438583374,1.195116400718689,1.13515305519104,1.0609303712844849,1.0411326885223389,1.190377950668335,1.1423821449279785,0.9526256918907166
couch,0.9393248558044434,0.8097136616706848,1.0838828086853027,1.2435247898101807,1.281005859375,1.0144035816192627,0.47389233112335205,0.493771493434906,0.0,0.22166937589645386,0.7405484914779663,0.7173609137535095,0.7687312364578247,0.4218558073043823,0.4098470211029053,0.7269687652587891,0.9720581769943237,0.9195187091827393,0.765602171421051,0.9674475789070129,1.1426628828048706,1.3422062397003174,1.1637953519821167,1.1719897985458374,1.244415044784546,1.207138180732727,1.2102490663528442,1.176849365234375,0.9443404674530029
bed,0.9157390594482422,0.8285592794418335,1.092847466468811,1.2800147533416748,1.3322737216949463,1.0443099737167358,0.6457214951515198,0.5077633857727051,0.22166937589645386,0.0,0.8013615012168884,0.636088490486145,0.6525148153305054,0.35381168127059937,0.38983845710754395,0.7086373567581177,0.9880090355873108,0.9108538031578064,0.7652479410171509,0.9665420651435852,1.2731364965438843,1.390754222869873,1.2251955270767212,1.2234296798706055,1.1815710067749023,1.1510093212127686,1.2917795181274414,1.2520169019699097,1.0627909898757935
