,rooster,fish,frog,alligator,owl,cat,dog,face,hair,arm,hand,finger,toe,tooth,nose,stroller,car,lamp,chair,bench,drawer,window,door,refrigerator,oven,crib,bed,couch,table,bathtub,sink,slide,clock,ball,balloon,pumpkin,egg,orange,apple,hat,slipper,watch,nail,glasses,necklace,carrot,vacuum,shovel,scissors,spoon,fork,knife,pencil,pen,crayon,plant,flower,bottle,cup,can,belt,basket,bucket,tape,bowl,plate,banana,bread,cracker,pizza,hamburger,glass,tray,box,book,paper,comb,toothbrush,gum,toy,doll,mitten,glove,sock,shoe,purse,pillow,towel,napkin,blanket,pajamas,bib,scarf,jacket,sweater,shirt,jeans,pants,shorts
rooster,0.0,0.6338090300559998,0.3865877389907837,0.6681166291236877,0.7611766457557678,0.886711597442627,0.7194536924362183,1.0858196020126343,1.0715705156326294,1.4034217596054077,1.2421783208847046,1.0630310773849487,0.9459870457649231,0.9993770122528076,0.8328866958618164,0.9830722808837891,0.7539017796516418,0.8472477793693542,1.1421394348144531,1.3109863996505737,1.105473279953003,1.1499319076538086,1.1360617876052856,1.2265493869781494,1.261178731918335,1.1737929582595825,1.3228150606155396,1.2722023725509644,1.3209564685821533,1.3944721221923828,1.2704514265060425,1.4097437858581543,0.6948190331459045,0.7969234585762024,0.897619903087616,0.8557249903678894,0.8397358655929565,0.8278859853744507,0.7950491905212402,0.8009219169616699,0.807467520236969,0.9213987588882446,0.9408584237098694,0.8405436873435974,0.9882974028587341,0.9261462688446045,0.831234335899353,0.7021917700767517,0.8699914216995239,0.7266422510147095,0.7254149913787842,0.9612687230110168,0.8962711691856384,0.8816486597061157,0.8782015442848206,0.6094446778297424,0.5992755889892578,0.8326690196990967,0.8938708305358887,0.9343963861465454,0.944557785987854,0.9111269116401672,0.9648712277412415,0.8200877904891968,1.034225583076477,1.0898691415786743,0.8009165525436401,0.9631783962249756,0.9845664501190186,0.9949776530265808,1.0972520112991333,1.152902364730835,1.2753419876098633,1.205132246017456,1.0201984643936157,1.2413898706436157,1.1929527521133423,1.1973358392715454,0.9008627533912659,0.6982759833335876,0.661799430847168,1.207419753074646,0.8726831674575806,1.1707959175109863,0.91365647315979,0.9936635494232178,0.865254819393158,0.9959282279014587,1.0060800313949585,1.272895336151123,1.3555729389190674,1.2971420288085938,1.1681158542633057,1.3296476602554321,1.2886539697647095,1.295019268989563,1.3698561191558838,1.276512861251831,1.2371008396148682
fish,0.6338090300559998,0.0,0.48101550340652466,0.5481632351875305,0.7997326850891113,0.9195535182952881,1.0159436464309692,1.2006564140319824,1.1796742677688599,1.235711693763733,1.1318371295928955,0.9069365859031677,0.8589576482772827,0.6985204815864563,0.8357917666435242,1.3113179206848145,0.7452746033668518,0.8653719425201416,1.3594365119934082,1.270714282989502,0.974307119846344,1.2190735340118408,1.3319190740585327,1.4553451538085938,1.3690732717514038,1.4034762382507324,1.3430085182189941,1.2564539909362793,1.3459340333938599,1.3155333995819092,0.985754668712616,1.2529151439666748,0.8228241205215454,0.8084109425544739,0.6721115112304688,1.0160280466079712,0.8100323677062988,0.7820482850074768,0.7323560118675232,0.8364658355712891,0.6578128337860107,0.8733416795730591,0.7958208918571472,0.7631534337997437,0.9186344146728516,0.6219121217727661,1.1331499814987183,0.8371061086654663,0.8190699815750122,0.698684811592102,0.698348879814148,0.7086181044578552,0.6522476077079773,0.6488275527954102,0.6032512784004211,0.9759618639945984,0.8691383600234985,0.8894244432449341,0.8943556547164917,0.8750686645507812,0.62103271484375,1.087631106376648,1.0490721464157104,0.7962527275085449,0.8865077495574951,0.929508626461029,0.7698783874511719,0.7487181425094604,0.903773844242096,1.012466311454773,1.022732138633728,1.1543395519256592,1.255355715751648,1.3394170999526978,0.9872643351554871,1.1490421295166016,0.8612397313117981,0.9262775182723999,0.6889594793319702,0.9648051261901855,1.0554921627044678,1.0513877868652344,0.76971834897995,0.9023241996765137,0.9787931442260742,1.168968915939331,0.7297690510749817,0.7815274596214294,0.7825366854667664,1.1253085136413574,1.2361094951629639,1.2025697231292725,1.0931416749954224,1.296137809753418,1.305363416671753,1.2795183658599854,1.199347734451294,1.2018824815750122,1.160744071006775
frog,0.3865877389907837,0.48101550340652466,0.0,0.5639564394950867,0.8019275665283203,1.1373037099838257,0.9416647553443909,1.1212519407272339,1.2850186824798584,1.3864610195159912,1.2283605337142944,1.1160945892333984,1.0654118061065674,0.9630312919616699,1.051985740661621,1.1169960498809814,0.7161843180656433,0.9314553141593933,1.3553814888000488,1.4203463792800903,0.9573453664779663,1.2955310344696045,1.3208560943603516,1.4029734134674072,1.4347212314605713,1.2266108989715576,1.3260502815246582,1.329765796661377,1.1921303272247314,1.3323453664779663,1.186089038848877,1.2422600984573364,0.6966793537139893,0.6981126666069031,0.7905290126800537,0.9085172414779663,0.8454096913337708,0.773857593536377,0.7684711217880249,0.9005963802337646,0.8505401611328125,0.9939836859703064,1.007750153541565,0.9350627064704895,1.0673625469207764,0.8504465222358704,1.057168960571289,0.8174853920936584,0.5059753656387329,0.6490749716758728,0.7447481155395508,0.8886081576347351,0.8338133096694946,0.8335236310958862,0.7830556035041809,0.7135347127914429,0.5935422778129578,0.917945921421051,0.9324866533279419,1.0492987632751465,0.9642396569252014,0.9538877010345459,0.954965353012085,0.6187320351600647,0.8840420842170715,0.8244001269340515,0.5472406148910522,0.918993353843689,0.8928544521331787,0.9299542307853699,0.9642741680145264,1.171846866607666,1.021251916885376,1.0537793636322021,0.8087363243103027,1.0525766611099243,1.1678054332733154,0.9884980916976929,0.5675261616706848,0.3921701908111572,0.734268307685852,1.116045594215393,0.8783978223800659,1.109021782875061,0.9011027812957764,0.9829834699630737,0.9227961897850037,0.9929208159446716,0.9725216031074524,1.2027231454849243,1.3630585670471191,1.1956123113632202,1.1722325086593628,1.3090238571166992,1.3800783157348633,1.390166997909546,1.4137639999389648,1.4338412284851074,1.3980591297149658
alligator,0.6681166291236877,0.5481632351875305,0.5639564394950867,0.0,0.8150002360343933,0.7339992523193359,0.7273118495941162,1.1770453453063965,1.1470730304718018,1.020672082901001,1.2273741960525513,1.2545759677886963,1.2483614683151245,1.1132686138153076,1.1003903150558472,1.1540700197219849,0.8176640868186951,0.8044378757476807,1.0947868824005127,1.0159873962402344,0.8174904584884644,0.9416197538375854,1.0703074932098389,1.0909782648086548,1.0847444534301758,1.0816090106964111,1.0551815032958984,1.0438216924667358,1.0613958835601807,1.0025054216384888,0.8238683938980103,1.0016478300094604,0.8807783126831055,1.1802351474761963,1.17058527469635,1.1973614692687988,1.2033058404922485,1.171306848526001,1.1774787902832031,1.2041256427764893,1.063349962234497,1.1353331804275513,1.1875368356704712,1.0758321285247803,1.186621904373169,1.144402265548706,0.8390650749206543,0.9457970261573792,0.7811341285705566,0.8886585235595703,0.7235414981842041,0.6402267217636108,0.8039445877075195,0.7660048007965088,0.9257044196128845,0.8382705450057983,0.8923336267471313,1.0697063207626343,1.0821365118026733,1.074833869934082,0.8825837969779968,0.9855183362960815,1.1440744400024414,1.0751181840896606,1.0478565692901611,0.9844640493392944,0.9531086683273315,1.0322233438491821,0.9797478318214417,1.0107251405715942,1.0775606632232666,1.1571331024169922,1.054978609085083,1.0634715557098389,0.8978158235549927,0.9600054621696472,0.8714481592178345,0.9523863196372986,1.163956880569458,1.00673508644104,1.0417004823684692,1.1723616123199463,1.0764641761779785,1.0962916612625122,1.0576854944229126,1.033931016921997,0.7826720476150513,0.8723803758621216,0.8643909692764282,0.9482529163360596,1.1854479312896729,1.1502621173858643,1.0464565753936768,1.1244145631790161,1.1629738807678223,1.1781208515167236,1.154002070426941,1.2068142890930176,1.2300208806991577
owl,0.7611766457557678,0.7997326850891113,0.8019275665283203,0.8150002360343933,0.0,0.38986390829086304,0.5964545607566833,0.7383031249046326,0.7224223613739014,0.9087148904800415,1.003278136253357,1.1932833194732666,1.1776506900787354,1.1203256845474243,1.0347585678100586,1.0123043060302734,0.9688759446144104,1.2650294303894043,1.1555507183074951,0.9614865779876709,1.278849720954895,0.930109441280365,1.0715872049331665,1.0752264261245728,1.154791235923767,0.9515989422798157,0.8016873002052307,0.8633890748023987,0.8445554375648499,0.9385899305343628,1.2755025625228882,0.890310525894165,1.0860835313796997,0.9598456025123596,1.1779311895370483,1.0786062479019165,1.113815188407898,1.1477299928665161,1.1665092706680298,1.093457579612732,1.2701034545898438,1.3020070791244507,1.1323819160461426,1.1758580207824707,1.2334058284759521,1.1503589153289795,1.3326586484909058,1.3862905502319336,1.1588014364242554,1.369847059249878,1.2426700592041016,1.3232742547988892,1.3436111211776733,1.3069732189178467,1.3105825185775757,1.0022666454315186,1.028113842010498,1.302260398864746,1.3525291681289673,1.4523825645446777,1.2819565534591675,1.1507275104522705,1.373073697090149,1.2466695308685303,1.317755103111267,1.1778502464294434,1.0320279598236084,1.0220688581466675,0.7808979749679565,0.9138059616088867,0.7336190342903137,0.7825703620910645,1.0521128177642822,1.1215907335281372,1.1168200969696045,0.8991809487342834,0.7225522398948669,1.068752408027649,1.0477083921432495,1.0011645555496216,0.7640381455421448,0.775443434715271,1.0209416151046753,1.1216533184051514,1.016620397567749,1.0585564374923706,1.1678423881530762,1.2707656621932983,1.2949740886688232,0.6692233085632324,0.8133285045623779,0.6579357981681824,0.6627302765846252,0.7722039818763733,0.8261429667472839,0.8194916844367981,0.8709269762039185,0.9418073892593384,0.9789872765541077
cat,0.886711597442627,0.9195535182952881,1.1373037099838257,0.7339992523193359,0.38986390829086304,0.0,0.24644994735717773,0.8350985646247864,0.6458228826522827,0.6655269861221313,0.9256604909896851,1.246618390083313,1.2607612609863281,1.246467113494873,1.0472356081008911,0.8688269853591919,1.1052381992340088,1.3057386875152588,0.8464480042457581,0.6306015253067017,1.272413969039917,0.7917979955673218,0.8460413813591003,0.8413345813751221,0.8827657699584961,0.7757995128631592,0.581327497959137,0.5916346311569214,0.7433129549026489,0.7098761796951294,1.0768680572509766,0.7240229845046997,1.3343241214752197,1.2405409812927246,1.3816510438919067,1.2223783731460571,1.3205476999282837,1.3767988681793213,1.390061378479004,1.2535736560821533,1.3448476791381836,1.3547730445861816,1.283529281616211,1.285809874534607,1.3042962551116943,1.2812275886535645,1.185080647468567,1.3921507596969604,1.280348777770996,1.4610497951507568,1.3733124732971191,1.2651015520095825,1.4151630401611328,1.3774051666259766,1.4291787147521973,1.0738375186920166,1.1947606801986694,1.3825234174728394,1.420722246170044,1.37858247756958,1.2947783470153809,1.2472856044769287,1.3880733251571655,1.4963383674621582,1.3886222839355469,1.2877843379974365,1.204978346824646,1.1493929624557495,0.9693543314933777,1.030556321144104,0.8844794631004333,0.7547427415847778,1.0557619333267212,1.0584405660629272,1.2096184492111206,0.9078117609024048,0.7649734020233154,1.035900592803955,1.3658397197723389,1.302385926246643,0.8846546411514282,0.7382370829582214,0.9737942218780518,1.0161998271942139,0.9775044918060303,0.9737697839736938,1.0971949100494385,1.184374213218689,1.1981937885284424,0.504262387752533,0.6398240923881531,0.6229770183563232,0.5460885763168335,0.6333553194999695,0.6479248404502869,0.6472446322441101,0.6345053911209106,0.7027146816253662,0.76686692237854
dog,0.7194536924362183,1.0159436464309692,0.9416647553443909,0.7273118495941162,0.5964545607566833,0.24644994735717773,0.0,0.8228616714477539,0.7908341884613037,0.8293942809104919,1.0066641569137573,1.315480351448059,1.2795629501342773,1.2854104042053223,1.1090542078018188,0.782286524772644,1.0407378673553467,1.2618755102157593,0.8450721502304077,0.7513989210128784,1.157884955406189,0.9147188067436218,0.8976213932037354,0.8394391536712646,0.8910783529281616,0.7379899024963379,0.6719785928726196,0.6651690006256104,0.7364980578422546,0.8502020239830017,1.135372519493103,0.8447296023368835,1.2174235582351685,1.083469033241272,1.2938518524169922,1.069009780883789,1.2275886535644531,1.2649832963943481,1.2645738124847412,1.2350527048110962,1.3462262153625488,1.3580408096313477,1.289971113204956,1.3190927505493164,1.3372043371200562,1.3485000133514404,1.073635458946228,1.25516676902771,1.1336686611175537,1.3175987005233765,1.3036768436431885,1.2956066131591797,1.3717479705810547,1.3434584140777588,1.3879139423370361,0.9235091805458069,0.9912711977958679,1.2341169118881226,1.2601163387298584,1.3252912759780884,1.3633432388305664,1.0856859683990479,1.1750297546386719,1.2746682167053223,1.1918197870254517,1.0980994701385498,1.1047101020812988,1.1505038738250732,0.9673265218734741,0.8971782326698303,0.8245519399642944,0.8513691425323486,0.915374755859375,0.9058246612548828,1.0482921600341797,0.8825033903121948,1.0130319595336914,1.043563961982727,1.2024848461151123,0.9868706464767456,0.681037187576294,0.8034111857414246,0.9667381644248962,1.0451393127441406,0.946639895439148,0.8865847587585449,1.0626169443130493,1.1567511558532715,1.1682546138763428,0.6335381865501404,0.8158021569252014,0.7636470198631287,0.640232503414154,0.8385604619979858,0.8190401792526245,0.8296606540679932,0.8545703887939453,0.9011633396148682,0.9389010667800903
face,1.0858196020126343,1.2006564140319824,1.1212519407272339,1.1770453453063965,0.7383031249046326,0.8350985646247864,0.8228616714477539,0.0,0.32601094245910645,0.750744104385376,0.7505884766578674,0.9902980327606201,0.9472317695617676,1.0865167379379272,0.9196515679359436,0.8980391621589661,1.1023162603378296,1.3016034364700317,1.0703274011611938,0.9163733720779419,1.219919204711914,0.8687518239021301,0.9341973066329956,0.875149130821228,1.0048389434814453,0.9106510877609253,0.7595263123512268,0.7385755777359009,0.7783841490745544,0.8541896343231201,1.1917802095413208,0.8553488254547119,1.2047525644302368,1.1061574220657349,1.2126164436340332,1.0694198608398438,1.1140261888504028,1.1494156122207642,1.18917977809906,0.9724122881889343,1.224358320236206,1.188730001449585,1.0818661451339722,1.081292986869812,1.0548378229141235,1.139676809310913,1.261354923248291,1.3960793018341064,1.1847580671310425,1.3937888145446777,1.3440566062927246,1.400747299194336,1.3298982381820679,1.3243812322616577,1.3158574104309082,1.154721975326538,1.155514121055603,1.2617781162261963,1.2912273406982422,1.3723816871643066,1.3284920454025269,1.3156768083572388,1.2927849292755127,1.2828166484832764,1.248908519744873,1.1434859037399292,1.1037399768829346,1.1193146705627441,1.0482507944107056,0.9962435960769653,0.7794859409332275,0.7709682583808899,0.9575486183166504,0.9855188727378845,1.0709426403045654,0.834314227104187,0.891307532787323,1.0173078775405884,1.1408114433288574,1.0941354036331177,0.8871804475784302,0.8097949028015137,1.1203675270080566,1.107046365737915,0.9888268113136292,1.1078137159347534,1.3502166271209717,1.4333631992340088,1.4277781248092651,0.8460599780082703,0.6965668201446533,0.6591249704360962,0.7571494579315186,0.7021192312240601,0.5431215763092041,0.5316512584686279,0.7474325299263,0.8045879602432251,0.8445342183113098
hair,1.0715705156326294,1.1796742677688599,1.2850186824798584,1.1470730304718018,0.7224223613739014,0.6458228826522827,0.7908341884613037,0.32601094245910645,0.0,0.6484162211418152,0.6678416132926941,0.8905030488967896,0.8785281181335449,1.0255231857299805,0.8700190782546997,0.8981143832206726,1.1481971740722656,1.358036756515503,0.9699719548225403,0.8309310674667358,1.245028018951416,0.8242811560630798,0.8924688100814819,0.8615351915359497,0.9428288340568542,0.9110671281814575,0.7618157863616943,0.7371817827224731,0.8500486612319946,0.8553498983383179,1.2031848430633545,0.8678670525550842,1.3308100700378418,1.1991688013076782,1.2730845212936401,1.0726057291030884,1.1618502140045166,1.2537250518798828,1.2684292793273926,0.8024393320083618,1.203188180923462,1.1158561706542969,1.1141411066055298,1.049382209777832,0.9330880045890808,1.1187962293624878,1.2126045227050781,1.3394525051116943,1.269606113433838,1.424114465713501,1.3473793268203735,1.3168420791625977,1.348917007446289,1.3590478897094727,1.3546348810195923,1.1405565738677979,1.18506920337677,1.311353325843811,1.3881330490112305,1.34488844871521,1.2715599536895752,1.3067309856414795,1.3580043315887451,1.4867610931396484,1.3942432403564453,1.2995365858078003,1.2038193941116333,1.088423252105713,1.0068296194076538,1.0505629777908325,0.8259691596031189,0.7870652675628662,1.0922280550003052,1.077945351600647,1.1949775218963623,0.9228529930114746,0.7812614440917969,0.9958279728889465,1.229179859161377,1.2932932376861572,0.9131781458854675,0.7078776359558105,0.9795527458190918,1.00069260597229,0.9377776384353638,1.0506473779678345,1.3067806959152222,1.3326570987701416,1.3382623195648193,0.7863304615020752,0.591340184211731,0.635932981967926,0.5462313890457153,0.63958740234375,0.47961461544036865,0.48006105422973633,0.6194935441017151,0.6365647315979004,0.646500825881958
arm,1.4034217596054077,1.235711693763733,1.3864610195159912,1.020672082901001,0.9087148904800415,0.6655269861221313,0.8293942809104919,0.750744104385376,0.6484162211418152,0.0,0.3795011043548584,0.9328424334526062,1.0876860618591309,1.0867793560028076,1.3006510734558105,0.8424080014228821,1.3515079021453857,1.5485386848449707,0.7979345321655273,0.5875441431999207,1.1139416694641113,0.8762050867080688,0.9240508079528809,0.7721455097198486,0.7856518030166626,0.7146836519241333,0.5067611932754517,0.563133716583252,0.5262676477432251,0.6214160919189453,1.0365865230560303,0.4799823760986328,1.5769654512405396,1.398986577987671,1.5051069259643555,1.1644883155822754,1.411412239074707,1.4690396785736084,1.520483374595642,1.3460320234298706,1.4311918020248413,1.2535396814346313,1.3865723609924316,1.4416985511779785,1.1012074947357178,1.2090905904769897,1.247410535812378,1.50539231300354,1.1206414699554443,1.508987307548523,1.452806830406189,1.2150808572769165,1.3976430892944336,1.456427812576294,1.5055525302886963,1.3515666723251343,1.4032208919525146,1.5284936428070068,1.544726014137268,1.4812965393066406,1.3872662782669067,1.356394648551941,1.3726685047149658,1.5971894264221191,1.4503355026245117,1.2405738830566406,1.2659169435501099,1.1820653676986694,0.9944431781768799,1.0036485195159912,0.774268388748169,0.7126568555831909,0.8078837990760803,0.8415919542312622,1.031911015510559,0.5948407649993896,0.7228012681007385,0.6750734448432922,1.2804138660430908,1.3311254978179932,0.9877760410308838,0.41213393211364746,0.7651104927062988,0.614380955696106,0.8681849837303162,0.904098391532898,1.2749662399291992,1.2627971172332764,1.2495306730270386,0.5047093629837036,0.273189902305603,0.33893245458602905,0.42907822132110596,0.38474786281585693,0.3492266535758972,0.3080132007598877,0.3101511001586914,0.4438105821609497,0.47430533170700073
